CURSAT ver 2.1              Date:         03-02-2020      Hour:       13:05:34
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_boot.txt
Dataset pseudoreplicates' file:           pseud_seedbank_boot.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Bootstrap (resampling with replacement)

Bootstrap replicate	Sampling event	Accumulation per n. of events	
 9 	 77 	 33 	
 9 	 78 	 33 	
 9 	 79 	 33 	
 9 	 80 	 33 	
 9 	 81 	 33 	
 9 	 82 	 33 	
 9 	 83 	 33 	
 9 	 84 	 33 	
 9 	 85 	 33 	
 9 	 86 	 33 	
 9 	 87 	 33 	
 9 	 88 	 33 	
 9 	 89 	 33 	
 9 	 90 	 33 	
 9 	 91 	 33 	
 9 	 92 	 33 	
 9 	 93 	 33 	
 9 	 94 	 33 	
 9 	 95 	 33 	
 9 	 96 	 33 	
 9 	 97 	 33 	
 9 	 98 	 33 	
 9 	 99 	 33 	
 9 	 100 	 33 	
 9 	 101 	 33 	
 9 	 102 	 33 	
 9 	 103 	 33 	
 9 	 104 	 33 	
 9 	 105 	 33 	
 9 	 106 	 33 	
 9 	 107 	 33 	
 9 	 108 	 33 	
 9 	 109 	 33 	
 9 	 110 	 33 	
 9 	 111 	 33 	
 9 	 112 	 33 	
 9 	 113 	 33 	
 9 	 114 	 33 	
 9 	 115 	 33 	
 9 	 116 	 33 	
 9 	 117 	 33 	
 9 	 118 	 33 	
 9 	 119 	 33 	
 9 	 120 	 33 	
 9 	 121 	 33 	
 10 	 1 	 5 	
 10 	 2 	 8 	
 10 	 3 	 11 	
 10 	 4 	 12 	
 10 	 5 	 12 	
 10 	 6 	 18 	
 10 	 7 	 19 	
 10 	 8 	 20 	
 10 	 9 	 20 	
 10 	 10 	 22 	
 10 	 11 	 23 	
 10 	 12 	 23 	
 10 	 13 	 25 	
 10 	 14 	 27 	
 10 	 15 	 28 	
 10 	 16 	 28 	
 10 	 17 	 28 	
 10 	 18 	 29 	
 10 	 19 	 29 	
 10 	 20 	 29 	
 10 	 21 	 29 	
 10 	 22 	 29 	
 10 	 23 	 29 	
 10 	 24 	 29 	
 10 	 25 	 29 	
 10 	 26 	 29 	
 10 	 27 	 29 	
 10 	 28 	 29 	
 10 	 29 	 29 	
 10 	 30 	 29 	
 10 	 31 	 29 	
 10 	 32 	 29 	
 10 	 33 	 29 	
 10 	 34 	 29 	
 10 	 35 	 29 	
 10 	 36 	 29 	
 10 	 37 	 29 	
 10 	 38 	 29 	
 10 	 39 	 30 	
 10 	 40 	 31 	
 10 	 41 	 31 	
 10 	 42 	 31 	
 10 	 43 	 31 	
 10 	 44 	 31 	
 10 	 45 	 31 	
 10 	 46 	 31 	
 10 	 47 	 31 	
 10 	 48 	 31 	
 10 	 49 	 31 	
 10 	 50 	 31 	
 10 	 51 	 32 	
 10 	 52 	 32 	
 10 	 53 	 32 	
 10 	 54 	 32 	
 10 	 55 	 32 	
 10 	 56 	 32 	
 10 	 57 	 32 	
 10 	 58 	 32 	
 10 	 59 	 32 	
 10 	 60 	 32 	
 10 	 61 	 32 	
 10 	 62 	 32 	
 10 	 63 	 32 	
 10 	 64 	 32 	
 10 	 65 	 32 	
 10 	 66 	 32 	
 10 	 67 	 32 	
 10 	 68 	 32 	
 10 	 69 	 32 	
 10 	 70 	 32 	
 10 	 71 	 32 	
 10 	 72 	 32 	
 10 	 73 	 32 	
 10 	 74 	 32 	
 10 	 75 	 32 	
 10 	 76 	 32 	
 10 	 77 	 32 	
 10 	 78 	 32 	
 10 	 79 	 32 	
 10 	 80 	 32 	
 10 	 81 	 32 	
 10 	 82 	 32 	
 10 	 83 	 32 	
 10 	 84 	 32 	
 10 	 85 	 32 	
 10 	 86 	 32 	
 10 	 87 	 32 	
 10 	 88 	 32 	
 10 	 89 	 32 	
 10 	 90 	 32 	
 10 	 91 	 32 	
 10 	 92 	 32 	
 10 	 93 	 32 	
 10 	 94 	 32 	
 10 	 95 	 32 	
 10 	 96 	 32 	
 10 	 97 	 32 	
 10 	 98 	 32 	
 10 	 99 	 32 	
 10 	 100 	 32 	
 10 	 101 	 32 	
 10 	 102 	 32 	
 10 	 103 	 32 	
 10 	 104 	 32 	
 10 	 105 	 32 	
 10 	 106 	 32 	
 10 	 107 	 32 	
 10 	 108 	 32 	
 10 	 109 	 32 	
 10 	 110 	 32 	
 10 	 111 	 32 	
 10 	 112 	 32 	
 10 	 113 	 32 	
 10 	 114 	 32 	
 10 	 115 	 32 	
 10 	 116 	 32 	
 10 	 117 	 32 	
 10 	 118 	 32 	
 10 	 119 	 32 	
 10 	 120 	 32 	
 10 	 121 	 32 	
 11 	 1 	 4 	
 11 	 2 	 7 	
 11 	 3 	 10 	
 11 	 4 	 11 	
 11 	 5 	 14 	
 11 	 6 	 17 	
 11 	 7 	 17 	
 11 	 8 	 20 	
 11 	 9 	 20 	
 11 	 10 	 20 	
 11 	 11 	 23 	
 11 	 12 	 23 	
 11 	 13 	 25 	
 11 	 14 	 25 	
 11 	 15 	 25 	
 11 	 16 	 27 	
 11 	 17 	 27 	
 11 	 18 	 27 	
 11 	 19 	 27 	
 11 	 20 	 27 	
 11 	 21 	 27 	
 11 	 22 	 27 	
 11 	 23 	 27 	
 11 	 24 	 27 	
 11 	 25 	 27 	
 11 	 26 	 27 	
 11 	 27 	 28 	
 11 	 28 	 29 	
 11 	 29 	 29 	
 11 	 30 	 29 	
 11 	 31 	 29 	
 11 	 32 	 29 	
 11 	 33 	 29 	
 11 	 34 	 29 	
 11 	 35 	 29 	
 11 	 36 	 29 	
 11 	 37 	 29 	
 11 	 38 	 29 	
 11 	 39 	 29 	
 11 	 40 	 29 	
 11 	 41 	 30 	
 11 	 42 	 30 	
 11 	 43 	 30 	
 11 	 44 	 30 	
 11 	 45 	 30 	
 11 	 46 	 30 	
 11 	 47 	 30 	
 11 	 48 	 30 	
 11 	 49 	 30 	
 11 	 50 	 30 	
 11 	 51 	 30 	
 11 	 52 	 30 	
 11 	 53 	 30 	
 11 	 54 	 31 	
 11 	 55 	 31 	
 11 	 56 	 31 	
 11 	 57 	 31 	
 11 	 58 	 32 	
 11 	 59 	 32 	
 11 	 60 	 32 	
 11 	 61 	 32 	
 11 	 62 	 32 	
 11 	 63 	 32 	
 11 	 64 	 32 	
 11 	 65 	 32 	
 11 	 66 	 32 	
 11 	 67 	 33 	
 11 	 68 	 33 	
 11 	 69 	 33 	
 11 	 70 	 33 	
 11 	 71 	 33 	
 11 	 72 	 33 	
 11 	 73 	 33 	
 11 	 74 	 33 	
 11 	 75 	 33 	
 11 	 76 	 33 	
 11 	 77 	 33 	
 11 	 78 	 33 	
 11 	 79 	 33 	
 11 	 80 	 33 	
 11 	 81 	 33 	
 11 	 82 	 33 	
 11 	 83 	 33 	
 11 	 84 	 33 	
 11 	 85 	 33 	
 11 	 86 	 33 	
 11 	 87 	 33 	
 11 	 88 	 33 	
 11 	 89 	 33 	
 11 	 90 	 33 	
 11 	 91 	 33 	
 11 	 92 	 33 	
 11 	 93 	 33 	
 11 	 94 	 33 	
 11 	 95 	 33 	
 11 	 96 	 33 	
 11 	 97 	 33 	
 11 	 98 	 33 	
 11 	 99 	 33 	
 11 	 100 	 33 	
 11 	 101 	 33 	
 11 	 102 	 33 	
 11 	 103 	 33 	
 11 	 104 	 33 	
 11 	 105 	 33 	
 11 	 106 	 33 	
 11 	 107 	 33 	
 11 	 108 	 33 	
 11 	 109 	 33 	
 11 	 110 	 33 	
 11 	 111 	 33 	
 11 	 112 	 33 	
 11 	 113 	 33 	
 11 	 114 	 33 	
 11 	 115 	 33 	
 11 	 116 	 33 	
 11 	 117 	 33 	
 11 	 118 	 33 	
 11 	 119 	 33 	
 11 	 120 	 33 	
 11 	 121 	 33 	
 12 	 1 	 6 	
 12 	 2 	 7 	
 12 	 3 	 7 	
 12 	 4 	 7 	
 12 	 5 	 9 	
 12 	 6 	 12 	
 12 	 7 	 15 	
 12 	 8 	 15 	
 12 	 9 	 16 	
 12 	 10 	 19 	
 12 	 11 	 20 	
 12 	 12 	 20 	
 12 	 13 	 21 	
 12 	 14 	 21 	
 12 	 15 	 23 	
 12 	 16 	 23 	
 12 	 17 	 23 	
 12 	 18 	 23 	
 12 	 19 	 23 	
 12 	 20 	 26 	
 12 	 21 	 27 	
 12 	 22 	 27 	
 12 	 23 	 27 	
 12 	 24 	 28 	
 12 	 25 	 28 	
 12 	 26 	 28 	
 12 	 27 	 30 	
 12 	 28 	 30 	
 12 	 29 	 31 	
 12 	 30 	 31 	
 12 	 31 	 31 	
 12 	 32 	 31 	
 12 	 33 	 31 	
 12 	 34 	 31 	
 12 	 35 	 31 	
 12 	 36 	 31 	
 12 	 37 	 31 	
 12 	 38 	 31 	
 12 	 39 	 31 	
 12 	 40 	 31 	
 12 	 41 	 31 	
 12 	 42 	 31 	
 12 	 43 	 31 	
 12 	 44 	 31 	
 12 	 45 	 31 	
 12 	 46 	 31 	
 12 	 47 	 31 	
 12 	 48 	 31 	
 12 	 49 	 31 	
 12 	 50 	 31 	
 12 	 51 	 31 	
 12 	 52 	 31 	
 12 	 53 	 31 	
 12 	 54 	 32 	
 12 	 55 	 32 	
 12 	 56 	 32 	
 12 	 57 	 32 	
 12 	 58 	 32 	
 12 	 59 	 32 	
 12 	 60 	 32 	
 12 	 61 	 32 	
 12 	 62 	 32 	
 12 	 63 	 32 	
 12 	 64 	 32 	
 12 	 65 	 32 	
 12 	 66 	 32 	
 12 	 67 	 32 	
 12 	 68 	 32 	
 12 	 69 	 32 	
 12 	 70 	 32 	
 12 	 71 	 32 	
 12 	 72 	 32 	
 12 	 73 	 32 	
 12 	 74 	 32 	
 12 	 75 	 32 	
 12 	 76 	 32 	
 12 	 77 	 32 	
 12 	 78 	 32 	
 12 	 79 	 32 	
 12 	 80 	 32 	
 12 	 81 	 32 	
 12 	 82 	 32 	
 12 	 83 	 32 	
 12 	 84 	 32 	
 12 	 85 	 32 	
 12 	 86 	 32 	
 12 	 87 	 32 	
 12 	 88 	 32 	
 12 	 89 	 32 	
 12 	 90 	 32 	
 12 	 91 	 32 	
 12 	 92 	 32 	
 12 	 93 	 32 	
 12 	 94 	 32 	
 12 	 95 	 32 	
 12 	 96 	 32 	
 12 	 97 	 32 	
 12 	 98 	 32 	
 12 	 99 	 32 	
 12 	 100 	 32 	
 12 	 101 	 32 	
 12 	 102 	 32 	
 12 	 103 	 32 	
 12 	 104 	 32 	
 12 	 105 	 32 	
 12 	 106 	 32 	
 12 	 107 	 32 	
 12 	 108 	 32 	
 12 	 109 	 32 	
 12 	 110 	 32 	
 12 	 111 	 32 	
 12 	 112 	 32 	
 12 	 113 	 32 	
 12 	 114 	 32 	
 12 	 115 	 32 	
 12 	 116 	 32 	
 12 	 117 	 32 	
 12 	 118 	 32 	
 12 	 119 	 32 	
 12 	 120 	 32 	
 12 	 121 	 32 	
 13 	 1 	 5 	
 13 	 2 	 8 	
 13 	 3 	 11 	
 13 	 4 	 12 	
 13 	 5 	 12 	
 13 	 6 	 12 	
 13 	 7 	 14 	
 13 	 8 	 14 	
 13 	 9 	 16 	
 13 	 10 	 16 	
 13 	 11 	 18 	
 13 	 12 	 18 	
 13 	 13 	 19 	
 13 	 14 	 19 	
 13 	 15 	 19 	
 13 	 16 	 20 	
 13 	 17 	 21 	
 13 	 18 	 22 	
 13 	 19 	 22 	
 13 	 20 	 24 	
 13 	 21 	 24 	
 13 	 22 	 25 	
 13 	 23 	 25 	
 13 	 24 	 25 	
 13 	 25 	 26 	
 13 	 26 	 26 	
 13 	 27 	 27 	
 13 	 28 	 27 	
 13 	 29 	 27 	
 13 	 30 	 28 	
 13 	 31 	 28 	
 13 	 32 	 28 	
 13 	 33 	 28 	
 13 	 34 	 28 	
 13 	 35 	 28 	
 13 	 36 	 28 	
 13 	 37 	 28 	
 13 	 38 	 28 	
 13 	 39 	 28 	
 13 	 40 	 28 	
 13 	 41 	 29 	
 13 	 42 	 30 	
 13 	 43 	 30 	
 13 	 44 	 30 	
 13 	 45 	 30 	
 13 	 46 	 30 	
 13 	 47 	 30 	
 13 	 48 	 30 	
 13 	 49 	 30 	
 13 	 50 	 30 	
 13 	 51 	 30 	
 13 	 52 	 30 	
 13 	 53 	 30 	
 13 	 54 	 30 	
 13 	 55 	 31 	
 13 	 56 	 31 	
 13 	 57 	 31 	
 13 	 58 	 31 	
 13 	 59 	 31 	
 13 	 60 	 31 	
 13 	 61 	 31 	
 13 	 62 	 31 	
 13 	 63 	 31 	
 13 	 64 	 31 	
 13 	 65 	 31 	
 13 	 66 	 31 	
 13 	 67 	 31 	
 13 	 68 	 31 	
 13 	 69 	 31 	
 13 	 70 	 31 	
 13 	 71 	 31 	
 13 	 72 	 32 	
 13 	 73 	 32 	
 13 	 74 	 32 	
 13 	 75 	 32 	
 13 	 76 	 32 	
 13 	 77 	 32 	
 13 	 78 	 32 	
 13 	 79 	 32 	
 13 	 80 	 32 	
 13 	 81 	 33 	
 13 	 82 	 33 	
 13 	 83 	 33 	
 13 	 84 	 33 	
 13 	 85 	 33 	
 13 	 86 	 33 	
 13 	 87 	 33 	
 13 	 88 	 33 	
 13 	 89 	 33 	
 13 	 90 	 33 	
 13 	 91 	 33 	
 13 	 92 	 33 	
 13 	 93 	 33 	
 13 	 94 	 33 	
 13 	 95 	 33 	
 13 	 96 	 33 	
 13 	 97 	 33 	
 13 	 98 	 33 	
 13 	 99 	 33 	
 13 	 100 	 33 	
 13 	 101 	 33 	
 13 	 102 	 33 	
 13 	 103 	 33 	
 13 	 104 	 33 	
 13 	 105 	 33 	
 13 	 106 	 33 	
 13 	 107 	 33 	
 13 	 108 	 33 	
 13 	 109 	 33 	
 13 	 110 	 33 	
 13 	 111 	 33 	
 13 	 112 	 33 	
 13 	 113 	 33 	
 13 	 114 	 33 	
 13 	 115 	 33 	
 13 	 116 	 33 	
 13 	 117 	 33 	
 13 	 118 	 33 	
 13 	 119 	 33 	
 13 	 120 	 33 	
 13 	 121 	 33 	
 14 	 1 	 2 	
 14 	 2 	 4 	
 14 	 3 	 7 	
 14 	 4 	 9 	
 14 	 5 	 10 	
 14 	 6 	 12 	
 14 	 7 	 14 	
 14 	 8 	 15 	
 14 	 9 	 15 	
 14 	 10 	 16 	
 14 	 11 	 16 	
 14 	 12 	 16 	
 14 	 13 	 16 	
 14 	 14 	 16 	
 14 	 15 	 17 	
 14 	 16 	 17 	
 14 	 17 	 17 	
 14 	 18 	 17 	
 14 	 19 	 17 	
 14 	 20 	 18 	
 14 	 21 	 20 	
 14 	 22 	 20 	
 14 	 23 	 20 	
 14 	 24 	 23 	
 14 	 25 	 23 	
 14 	 26 	 23 	
 14 	 27 	 23 	
 14 	 28 	 23 	
 14 	 29 	 24 	
 14 	 30 	 24 	
 14 	 31 	 24 	
 14 	 32 	 24 	
 14 	 33 	 24 	
 14 	 34 	 27 	
 14 	 35 	 28 	
 14 	 36 	 28 	
 14 	 37 	 28 	
 14 	 38 	 29 	
 14 	 39 	 29 	
 14 	 40 	 29 	
 14 	 41 	 30 	
 14 	 42 	 30 	
 14 	 43 	 31 	
 14 	 44 	 31 	
 14 	 45 	 31 	
 14 	 46 	 31 	
 14 	 47 	 31 	
 14 	 48 	 31 	
 14 	 49 	 31 	
 14 	 50 	 31 	
 14 	 51 	 31 	
 14 	 52 	 31 	
 14 	 53 	 31 	
 14 	 54 	 31 	
 14 	 55 	 31 	
 14 	 56 	 31 	
 14 	 57 	 31 	
 14 	 58 	 31 	
 14 	 59 	 31 	
 14 	 60 	 31 	
 14 	 61 	 31 	
 14 	 62 	 31 	
 14 	 63 	 31 	
 14 	 64 	 31 	
 14 	 65 	 31 	
 14 	 66 	 31 	
 14 	 67 	 31 	
 14 	 68 	 32 	
 14 	 69 	 32 	
 14 	 70 	 32 	
 14 	 71 	 32 	
 14 	 72 	 32 	
 14 	 73 	 32 	
 14 	 74 	 32 	
 14 	 75 	 32 	
 14 	 76 	 32 	
 14 	 77 	 32 	
 14 	 78 	 32 	
 14 	 79 	 32 	
 14 	 80 	 32 	
 14 	 81 	 32 	
 14 	 82 	 32 	
 14 	 83 	 32 	
 14 	 84 	 32 	
 14 	 85 	 32 	
 14 	 86 	 32 	
 14 	 87 	 32 	
 14 	 88 	 32 	
 14 	 89 	 32 	
 14 	 90 	 32 	
 14 	 91 	 32 	
 14 	 92 	 32 	
 14 	 93 	 32 	
 14 	 94 	 32 	
 14 	 95 	 32 	
 14 	 96 	 32 	
 14 	 97 	 32 	
 14 	 98 	 32 	
 14 	 99 	 32 	
 14 	 100 	 32 	
 14 	 101 	 32 	
 14 	 102 	 32 	
 14 	 103 	 32 	
 14 	 104 	 32 	
 14 	 105 	 32 	
 14 	 106 	 32 	
 14 	 107 	 32 	
 14 	 108 	 32 	
 14 	 109 	 32 	
 14 	 110 	 32 	
 14 	 111 	 32 	
 14 	 112 	 32 	
 14 	 113 	 32 	
 14 	 114 	 32 	
 14 	 115 	 32 	
 14 	 116 	 32 	
 14 	 117 	 32 	
 14 	 118 	 32 	
 14 	 119 	 32 	
 14 	 120 	 32 	
 14 	 121 	 32 	
 15 	 1 	 4 	
 15 	 2 	 7 	
 15 	 3 	 7 	
 15 	 4 	 13 	
 15 	 5 	 17 	
 15 	 6 	 17 	
 15 	 7 	 18 	
 15 	 8 	 18 	
 15 	 9 	 18 	
 15 	 10 	 19 	
 15 	 11 	 19 	
 15 	 12 	 20 	
 15 	 13 	 20 	
 15 	 14 	 20 	
 15 	 15 	 21 	
 15 	 16 	 21 	
 15 	 17 	 22 	
 15 	 18 	 22 	
 15 	 19 	 22 	
 15 	 20 	 22 	
 15 	 21 	 24 	
 15 	 22 	 24 	
 15 	 23 	 24 	
 15 	 24 	 24 	
 15 	 25 	 25 	
 15 	 26 	 25 	
 15 	 27 	 26 	
 15 	 28 	 26 	
 15 	 29 	 26 	
 15 	 30 	 26 	
 15 	 31 	 26 	
 15 	 32 	 27 	
 15 	 33 	 27 	
 15 	 34 	 28 	
 15 	 35 	 28 	
 15 	 36 	 29 	
 15 	 37 	 29 	
 15 	 38 	 29 	
 15 	 39 	 30 	
 15 	 40 	 30 	
 15 	 41 	 30 	
 15 	 42 	 30 	
 15 	 43 	 30 	
 15 	 44 	 30 	
 15 	 45 	 30 	
 15 	 46 	 30 	
 15 	 47 	 30 	
 15 	 48 	 30 	
 15 	 49 	 30 	
 15 	 50 	 30 	
 15 	 51 	 30 	
 15 	 52 	 30 	
 15 	 53 	 30 	
 15 	 54 	 30 	
 15 	 55 	 31 	
 15 	 56 	 32 	
 15 	 57 	 32 	
 15 	 58 	 32 	
 15 	 59 	 32 	
 15 	 60 	 32 	
 15 	 61 	 32 	
 15 	 62 	 32 	
 15 	 63 	 32 	
 15 	 64 	 32 	
 15 	 65 	 32 	
 15 	 66 	 32 	
 15 	 67 	 32 	
 15 	 68 	 32 	
 15 	 69 	 32 	
 15 	 70 	 32 	
 15 	 71 	 32 	
 15 	 72 	 32 	
 15 	 73 	 32 	
 15 	 74 	 32 	
 15 	 75 	 32 	
 15 	 76 	 32 	
 15 	 77 	 32 	
 15 	 78 	 32 	
 15 	 79 	 32 	
 15 	 80 	 32 	
 15 	 81 	 32 	
 15 	 82 	 32 	
 15 	 83 	 32 	
 15 	 84 	 32 	
 15 	 85 	 32 	
 15 	 86 	 32 	
 15 	 87 	 32 	
 15 	 88 	 32 	
 15 	 89 	 32 	
 15 	 90 	 32 	
 15 	 91 	 32 	
 15 	 92 	 32 	
 15 	 93 	 32 	
 15 	 94 	 32 	
 15 	 95 	 33 	
 15 	 96 	 33 	
 15 	 97 	 33 	
 15 	 98 	 33 	
 15 	 99 	 33 	
 15 	 100 	 33 	
 15 	 101 	 33 	
 15 	 102 	 33 	
 15 	 103 	 33 	
 15 	 104 	 33 	
 15 	 105 	 33 	
 15 	 106 	 33 	
 15 	 107 	 33 	
 15 	 108 	 33 	
 15 	 109 	 33 	
 15 	 110 	 33 	
 15 	 111 	 33 	
 15 	 112 	 33 	
 15 	 113 	 33 	
 15 	 114 	 33 	
 15 	 115 	 33 	
 15 	 116 	 33 	
 15 	 117 	 33 	
 15 	 118 	 33 	
 15 	 119 	 33 	
 15 	 120 	 33 	
 15 	 121 	 33 	
 16 	 1 	 2 	
 16 	 2 	 6 	
 16 	 3 	 8 	
 16 	 4 	 9 	
 16 	 5 	 10 	
 16 	 6 	 12 	
 16 	 7 	 12 	
 16 	 8 	 12 	
 16 	 9 	 15 	
 16 	 10 	 15 	
 16 	 11 	 15 	
 16 	 12 	 16 	
 16 	 13 	 16 	
 16 	 14 	 17 	
 16 	 15 	 18 	
 16 	 16 	 19 	
 16 	 17 	 20 	
 16 	 18 	 21 	
 16 	 19 	 21 	
 16 	 20 	 23 	
 16 	 21 	 24 	
 16 	 22 	 24 	
 16 	 23 	 24 	
 16 	 24 	 24 	
 16 	 25 	 24 	
 16 	 26 	 24 	
 16 	 27 	 24 	
 16 	 28 	 24 	
 16 	 29 	 24 	
 16 	 30 	 24 	
 16 	 31 	 24 	
 16 	 32 	 24 	
 16 	 33 	 24 	
 16 	 34 	 25 	
 16 	 35 	 25 	
 16 	 36 	 25 	
 16 	 37 	 25 	
 16 	 38 	 27 	
 16 	 39 	 27 	
 16 	 40 	 27 	
 16 	 41 	 27 	
 16 	 42 	 27 	
 16 	 43 	 27 	
 16 	 44 	 27 	
 16 	 45 	 27 	
 16 	 46 	 27 	
 16 	 47 	 27 	
 16 	 48 	 30 	
 16 	 49 	 31 	
 16 	 50 	 31 	
 16 	 51 	 31 	
 16 	 52 	 31 	
 16 	 53 	 31 	
 16 	 54 	 31 	
 16 	 55 	 32 	
 16 	 56 	 32 	
 16 	 57 	 32 	
 16 	 58 	 32 	
 16 	 59 	 32 	
 16 	 60 	 32 	
 16 	 61 	 32 	
 16 	 62 	 32 	
 16 	 63 	 32 	
 16 	 64 	 32 	
 16 	 65 	 32 	
 16 	 66 	 32 	
 16 	 67 	 32 	
 16 	 68 	 32 	
 16 	 69 	 32 	
 16 	 70 	 32 	
 16 	 71 	 32 	
 16 	 72 	 32 	
 16 	 73 	 32 	
 16 	 74 	 32 	
 16 	 75 	 32 	
 16 	 76 	 32 	
 16 	 77 	 32 	
 16 	 78 	 32 	
 16 	 79 	 32 	
 16 	 80 	 32 	
 16 	 81 	 32 	
 16 	 82 	 33 	
 16 	 83 	 33 	
 16 	 84 	 33 	
 16 	 85 	 33 	
 16 	 86 	 33 	
 16 	 87 	 33 	
 16 	 88 	 33 	
 16 	 89 	 33 	
 16 	 90 	 33 	
 16 	 91 	 33 	
 16 	 92 	 33 	
 16 	 93 	 33 	
 16 	 94 	 33 	
 16 	 95 	 33 	
 16 	 96 	 33 	
 16 	 97 	 33 	
 16 	 98 	 33 	
 16 	 99 	 33 	
 16 	 100 	 33 	
 16 	 101 	 33 	
 16 	 102 	 33 	
 16 	 103 	 33 	
 16 	 104 	 33 	
 16 	 105 	 33 	
 16 	 106 	 33 	
 16 	 107 	 33 	
 16 	 108 	 33 	
 16 	 109 	 33 	
 16 	 110 	 33 	
 16 	 111 	 33 	
 16 	 112 	 33 	
 16 	 113 	 33 	
 16 	 114 	 33 	
 16 	 115 	 33 	
 16 	 116 	 33 	
 16 	 117 	 33 	
 16 	 118 	 33 	
 16 	 119 	 33 	
 16 	 120 	 33 	
 16 	 121 	 33 	
 17 	 1 	 2 	
 17 	 2 	 4 	
 17 	 3 	 8 	
 17 	 4 	 10 	
 17 	 5 	 11 	
 17 	 6 	 11 	
 17 	 7 	 12 	
 17 	 8 	 14 	
 17 	 9 	 15 	
 17 	 10 	 16 	
 17 	 11 	 16 	
 17 	 12 	 16 	
 17 	 13 	 16 	
 17 	 14 	 16 	
 17 	 15 	 16 	
 17 	 16 	 18 	
 17 	 17 	 18 	
 17 	 18 	 20 	
 17 	 19 	 22 	
 17 	 20 	 22 	
 17 	 21 	 22 	
 17 	 22 	 22 	
 17 	 23 	 22 	
 17 	 24 	 22 	
 17 	 25 	 22 	
 17 	 26 	 22 	
 17 	 27 	 22 	
 17 	 28 	 22 	
 17 	 29 	 22 	
 17 	 30 	 22 	
 17 	 31 	 23 	
 17 	 32 	 23 	
 17 	 33 	 23 	
 17 	 34 	 23 	
 17 	 35 	 25 	
 17 	 36 	 25 	
 17 	 37 	 25 	
 17 	 38 	 25 	
 17 	 39 	 26 	
 17 	 40 	 26 	
 17 	 41 	 26 	
 17 	 42 	 26 	
 17 	 43 	 26 	
 17 	 44 	 26 	
 17 	 45 	 26 	
 17 	 46 	 27 	
 17 	 47 	 27 	
 17 	 48 	 28 	
 17 	 49 	 28 	
 17 	 50 	 29 	
 17 	 51 	 29 	
 17 	 52 	 29 	
 17 	 53 	 30 	
 17 	 54 	 30 	
 17 	 55 	 30 	
 17 	 56 	 30 	
 17 	 57 	 30 	
 17 	 58 	 30 	
 17 	 59 	 30 	
 17 	 60 	 30 	
 17 	 61 	 30 	
 17 	 62 	 30 	
 17 	 63 	 30 	
 17 	 64 	 30 	
 17 	 65 	 30 	
 17 	 66 	 30 	
 17 	 67 	 30 	
 17 	 68 	 30 	
 17 	 69 	 31 	
 17 	 70 	 32 	
 17 	 71 	 32 	
 17 	 72 	 32 	
 17 	 73 	 32 	
 17 	 74 	 32 	
 17 	 75 	 32 	
 17 	 76 	 32 	
 17 	 77 	 32 	
 17 	 78 	 32 	
 17 	 79 	 32 	
 17 	 80 	 32 	
 17 	 81 	 32 	
 17 	 82 	 32 	
 17 	 83 	 32 	
 17 	 84 	 32 	
 17 	 85 	 32 	
 17 	 86 	 32 	
 17 	 87 	 32 	
 17 	 88 	 32 	
 17 	 89 	 32 	
 17 	 90 	 32 	
 17 	 91 	 32 	
 17 	 92 	 32 	
 17 	 93 	 32 	
 17 	 94 	 32 	
 17 	 95 	 32 	
 17 	 96 	 32 	
 17 	 97 	 32 	
 17 	 98 	 32 	
 17 	 99 	 32 	
 17 	 100 	 32 	
 17 	 101 	 32 	
 17 	 102 	 32 	
 17 	 103 	 32 	
 17 	 104 	 32 	
 17 	 105 	 32 	
 17 	 106 	 32 	
 17 	 107 	 32 	
 17 	 108 	 32 	
 17 	 109 	 33 	
 17 	 110 	 33 	
 17 	 111 	 33 	
 17 	 112 	 33 	
 17 	 113 	 33 	
 17 	 114 	 33 	
 17 	 115 	 33 	
 17 	 116 	 33 	
 17 	 117 	 33 	
 17 	 118 	 33 	
 17 	 119 	 33 	
 17 	 120 	 33 	
 17 	 121 	 33 	
 18 	 1 	 3 	
 18 	 2 	 5 	
 18 	 3 	 6 	
 18 	 4 	 8 	
 18 	 5 	 10 	
 18 	 6 	 12 	
 18 	 7 	 13 	
 18 	 8 	 14 	
 18 	 9 	 14 	
 18 	 10 	 15 	
 18 	 11 	 19 	
 18 	 12 	 19 	
 18 	 13 	 19 	
 18 	 14 	 19 	
 18 	 15 	 19 	
 18 	 16 	 20 	
 18 	 17 	 21 	
 18 	 18 	 21 	
 18 	 19 	 21 	
 18 	 20 	 21 	
 18 	 21 	 21 	
 18 	 22 	 21 	
 18 	 23 	 21 	
 18 	 24 	 21 	
 18 	 25 	 21 	
 18 	 26 	 21 	
 18 	 27 	 21 	
 18 	 28 	 22 	
 18 	 29 	 22 	
 18 	 30 	 22 	
 18 	 31 	 22 	
 18 	 32 	 22 	
 18 	 33 	 22 	
 18 	 34 	 24 	
 18 	 35 	 25 	
 18 	 36 	 25 	
 18 	 37 	 25 	
 18 	 38 	 25 	
 18 	 39 	 25 	
 18 	 40 	 25 	
 18 	 41 	 25 	
 18 	 42 	 25 	
 18 	 43 	 25 	
 18 	 44 	 25 	
 18 	 45 	 25 	
 18 	 46 	 25 	
 18 	 47 	 25 	
