CURSAT ver 2.1              Date:         02-28-2020      Hour:       17:33:12
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_shuf.txt
Dataset pseudoreplicates' file:           pseud_seedbank_shuf.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Resampling without replacement

Replicate	Sampling event	Accumulation per n. of events	
 9 	 78 	 33 	
 9 	 79 	 33 	
 9 	 80 	 33 	
 9 	 81 	 33 	
 9 	 82 	 33 	
 9 	 83 	 33 	
 9 	 84 	 33 	
 9 	 85 	 33 	
 9 	 86 	 34 	
 9 	 87 	 34 	
 9 	 88 	 34 	
 9 	 89 	 34 	
 9 	 90 	 34 	
 9 	 91 	 34 	
 9 	 92 	 34 	
 9 	 93 	 34 	
 9 	 94 	 34 	
 9 	 95 	 34 	
 9 	 96 	 34 	
 9 	 97 	 34 	
 9 	 98 	 34 	
 9 	 99 	 34 	
 9 	 100 	 34 	
 9 	 101 	 34 	
 9 	 102 	 34 	
 9 	 103 	 34 	
 9 	 104 	 34 	
 9 	 105 	 34 	
 9 	 106 	 34 	
 9 	 107 	 34 	
 9 	 108 	 34 	
 9 	 109 	 34 	
 9 	 110 	 34 	
 9 	 111 	 34 	
 9 	 112 	 34 	
 9 	 113 	 34 	
 9 	 114 	 34 	
 9 	 115 	 34 	
 9 	 116 	 34 	
 9 	 117 	 34 	
 9 	 118 	 34 	
 9 	 119 	 34 	
 9 	 120 	 34 	
 9 	 121 	 34 	
 10 	 1 	 3 	
 10 	 2 	 7 	
 10 	 3 	 9 	
 10 	 4 	 11 	
 10 	 5 	 12 	
 10 	 6 	 14 	
 10 	 7 	 16 	
 10 	 8 	 16 	
 10 	 9 	 18 	
 10 	 10 	 18 	
 10 	 11 	 19 	
 10 	 12 	 19 	
 10 	 13 	 19 	
 10 	 14 	 20 	
 10 	 15 	 20 	
 10 	 16 	 20 	
 10 	 17 	 20 	
 10 	 18 	 20 	
 10 	 19 	 21 	
 10 	 20 	 23 	
 10 	 21 	 23 	
 10 	 22 	 23 	
 10 	 23 	 24 	
 10 	 24 	 25 	
 10 	 25 	 25 	
 10 	 26 	 25 	
 10 	 27 	 25 	
 10 	 28 	 25 	
 10 	 29 	 25 	
 10 	 30 	 25 	
 10 	 31 	 25 	
 10 	 32 	 26 	
 10 	 33 	 27 	
 10 	 34 	 27 	
 10 	 35 	 28 	
 10 	 36 	 28 	
 10 	 37 	 28 	
 10 	 38 	 28 	
 10 	 39 	 29 	
 10 	 40 	 29 	
 10 	 41 	 29 	
 10 	 42 	 30 	
 10 	 43 	 30 	
 10 	 44 	 30 	
 10 	 45 	 30 	
 10 	 46 	 31 	
 10 	 47 	 31 	
 10 	 48 	 31 	
 10 	 49 	 31 	
 10 	 50 	 31 	
 10 	 51 	 31 	
 10 	 52 	 31 	
 10 	 53 	 31 	
 10 	 54 	 31 	
 10 	 55 	 31 	
 10 	 56 	 31 	
 10 	 57 	 32 	
 10 	 58 	 32 	
 10 	 59 	 32 	
 10 	 60 	 32 	
 10 	 61 	 33 	
 10 	 62 	 33 	
 10 	 63 	 33 	
 10 	 64 	 33 	
 10 	 65 	 33 	
 10 	 66 	 33 	
 10 	 67 	 33 	
 10 	 68 	 33 	
 10 	 69 	 33 	
 10 	 70 	 33 	
 10 	 71 	 33 	
 10 	 72 	 33 	
 10 	 73 	 33 	
 10 	 74 	 33 	
 10 	 75 	 33 	
 10 	 76 	 33 	
 10 	 77 	 33 	
 10 	 78 	 33 	
 10 	 79 	 33 	
 10 	 80 	 33 	
 10 	 81 	 33 	
 10 	 82 	 33 	
 10 	 83 	 33 	
 10 	 84 	 34 	
 10 	 85 	 34 	
 10 	 86 	 34 	
 10 	 87 	 34 	
 10 	 88 	 34 	
 10 	 89 	 34 	
 10 	 90 	 34 	
 10 	 91 	 34 	
 10 	 92 	 34 	
 10 	 93 	 34 	
 10 	 94 	 34 	
 10 	 95 	 34 	
 10 	 96 	 34 	
 10 	 97 	 34 	
 10 	 98 	 34 	
 10 	 99 	 34 	
 10 	 100 	 34 	
 10 	 101 	 34 	
 10 	 102 	 34 	
 10 	 103 	 34 	
 10 	 104 	 34 	
 10 	 105 	 34 	
 10 	 106 	 34 	
 10 	 107 	 34 	
 10 	 108 	 34 	
 10 	 109 	 34 	
 10 	 110 	 34 	
 10 	 111 	 34 	
 10 	 112 	 34 	
 10 	 113 	 34 	
 10 	 114 	 34 	
 10 	 115 	 34 	
 10 	 116 	 34 	
 10 	 117 	 34 	
 10 	 118 	 34 	
 10 	 119 	 34 	
 10 	 120 	 34 	
 10 	 121 	 34 	
 11 	 1 	 4 	
 11 	 2 	 6 	
 11 	 3 	 6 	
 11 	 4 	 6 	
 11 	 5 	 10 	
 11 	 6 	 14 	
 11 	 7 	 15 	
 11 	 8 	 15 	
 11 	 9 	 16 	
 11 	 10 	 17 	
 11 	 11 	 17 	
 11 	 12 	 17 	
 11 	 13 	 17 	
 11 	 14 	 17 	
 11 	 15 	 17 	
 11 	 16 	 18 	
 11 	 17 	 19 	
 11 	 18 	 20 	
 11 	 19 	 20 	
 11 	 20 	 21 	
 11 	 21 	 21 	
 11 	 22 	 23 	
 11 	 23 	 23 	
 11 	 24 	 23 	
 11 	 25 	 23 	
 11 	 26 	 23 	
 11 	 27 	 23 	
 11 	 28 	 23 	
 11 	 29 	 25 	
 11 	 30 	 25 	
 11 	 31 	 25 	
 11 	 32 	 25 	
 11 	 33 	 25 	
 11 	 34 	 26 	
 11 	 35 	 26 	
 11 	 36 	 26 	
 11 	 37 	 27 	
 11 	 38 	 27 	
 11 	 39 	 27 	
 11 	 40 	 27 	
 11 	 41 	 27 	
 11 	 42 	 27 	
 11 	 43 	 27 	
 11 	 44 	 27 	
 11 	 45 	 29 	
 11 	 46 	 29 	
 11 	 47 	 29 	
 11 	 48 	 29 	
 11 	 49 	 29 	
 11 	 50 	 29 	
 11 	 51 	 30 	
 11 	 52 	 30 	
 11 	 53 	 30 	
 11 	 54 	 31 	
 11 	 55 	 31 	
 11 	 56 	 32 	
 11 	 57 	 32 	
 11 	 58 	 32 	
 11 	 59 	 32 	
 11 	 60 	 32 	
 11 	 61 	 32 	
 11 	 62 	 32 	
 11 	 63 	 32 	
 11 	 64 	 32 	
 11 	 65 	 32 	
 11 	 66 	 32 	
 11 	 67 	 32 	
 11 	 68 	 32 	
 11 	 69 	 32 	
 11 	 70 	 32 	
 11 	 71 	 32 	
 11 	 72 	 32 	
 11 	 73 	 32 	
 11 	 74 	 32 	
 11 	 75 	 32 	
 11 	 76 	 32 	
 11 	 77 	 33 	
 11 	 78 	 33 	
 11 	 79 	 33 	
 11 	 80 	 33 	
 11 	 81 	 34 	
 11 	 82 	 34 	
 11 	 83 	 34 	
 11 	 84 	 34 	
 11 	 85 	 34 	
 11 	 86 	 34 	
 11 	 87 	 34 	
 11 	 88 	 34 	
 11 	 89 	 34 	
 11 	 90 	 34 	
 11 	 91 	 34 	
 11 	 92 	 34 	
 11 	 93 	 34 	
 11 	 94 	 34 	
 11 	 95 	 34 	
 11 	 96 	 34 	
 11 	 97 	 34 	
 11 	 98 	 34 	
 11 	 99 	 34 	
 11 	 100 	 34 	
 11 	 101 	 34 	
 11 	 102 	 34 	
 11 	 103 	 34 	
 11 	 104 	 34 	
 11 	 105 	 34 	
 11 	 106 	 34 	
 11 	 107 	 34 	
 11 	 108 	 34 	
 11 	 109 	 34 	
 11 	 110 	 34 	
 11 	 111 	 34 	
 11 	 112 	 34 	
 11 	 113 	 34 	
 11 	 114 	 34 	
 11 	 115 	 34 	
 11 	 116 	 34 	
 11 	 117 	 34 	
 11 	 118 	 34 	
 11 	 119 	 34 	
 11 	 120 	 34 	
 11 	 121 	 34 	
 12 	 1 	 4 	
 12 	 2 	 6 	
 12 	 3 	 7 	
 12 	 4 	 8 	
 12 	 5 	 9 	
 12 	 6 	 13 	
 12 	 7 	 13 	
 12 	 8 	 15 	
 12 	 9 	 16 	
 12 	 10 	 18 	
 12 	 11 	 19 	
 12 	 12 	 19 	
 12 	 13 	 21 	
 12 	 14 	 21 	
 12 	 15 	 22 	
 12 	 16 	 22 	
 12 	 17 	 23 	
 12 	 18 	 24 	
 12 	 19 	 25 	
 12 	 20 	 25 	
 12 	 21 	 26 	
 12 	 22 	 26 	
 12 	 23 	 26 	
 12 	 24 	 26 	
 12 	 25 	 26 	
 12 	 26 	 26 	
 12 	 27 	 26 	
 12 	 28 	 26 	
 12 	 29 	 26 	
 12 	 30 	 26 	
 12 	 31 	 26 	
 12 	 32 	 26 	
 12 	 33 	 26 	
 12 	 34 	 26 	
 12 	 35 	 28 	
 12 	 36 	 28 	
 12 	 37 	 29 	
 12 	 38 	 29 	
 12 	 39 	 29 	
 12 	 40 	 29 	
 12 	 41 	 29 	
 12 	 42 	 29 	
 12 	 43 	 29 	
 12 	 44 	 29 	
 12 	 45 	 30 	
 12 	 46 	 30 	
 12 	 47 	 30 	
 12 	 48 	 31 	
 12 	 49 	 31 	
 12 	 50 	 31 	
 12 	 51 	 31 	
 12 	 52 	 31 	
 12 	 53 	 31 	
 12 	 54 	 31 	
 12 	 55 	 31 	
 12 	 56 	 31 	
 12 	 57 	 31 	
 12 	 58 	 32 	
 12 	 59 	 32 	
 12 	 60 	 32 	
 12 	 61 	 32 	
 12 	 62 	 32 	
 12 	 63 	 32 	
 12 	 64 	 32 	
 12 	 65 	 32 	
 12 	 66 	 32 	
 12 	 67 	 32 	
 12 	 68 	 32 	
 12 	 69 	 32 	
 12 	 70 	 33 	
 12 	 71 	 33 	
 12 	 72 	 33 	
 12 	 73 	 33 	
 12 	 74 	 33 	
 12 	 75 	 33 	
 12 	 76 	 33 	
 12 	 77 	 33 	
 12 	 78 	 33 	
 12 	 79 	 33 	
 12 	 80 	 33 	
 12 	 81 	 33 	
 12 	 82 	 33 	
 12 	 83 	 33 	
 12 	 84 	 33 	
 12 	 85 	 33 	
 12 	 86 	 33 	
 12 	 87 	 33 	
 12 	 88 	 33 	
 12 	 89 	 33 	
 12 	 90 	 33 	
 12 	 91 	 33 	
 12 	 92 	 33 	
 12 	 93 	 33 	
 12 	 94 	 33 	
 12 	 95 	 33 	
 12 	 96 	 33 	
 12 	 97 	 33 	
 12 	 98 	 33 	
 12 	 99 	 33 	
 12 	 100 	 33 	
 12 	 101 	 33 	
 12 	 102 	 33 	
 12 	 103 	 33 	
 12 	 104 	 33 	
 12 	 105 	 33 	
 12 	 106 	 33 	
 12 	 107 	 33 	
 12 	 108 	 33 	
 12 	 109 	 33 	
 12 	 110 	 33 	
 12 	 111 	 33 	
 12 	 112 	 33 	
 12 	 113 	 33 	
 12 	 114 	 33 	
 12 	 115 	 33 	
 12 	 116 	 33 	
 12 	 117 	 33 	
 12 	 118 	 33 	
 12 	 119 	 33 	
 12 	 120 	 34 	
 12 	 121 	 34 	
 13 	 1 	 6 	
 13 	 2 	 9 	
 13 	 3 	 14 	
 13 	 4 	 15 	
 13 	 5 	 17 	
 13 	 6 	 19 	
 13 	 7 	 21 	
 13 	 8 	 21 	
 13 	 9 	 22 	
 13 	 10 	 23 	
 13 	 11 	 24 	
 13 	 12 	 25 	
 13 	 13 	 25 	
 13 	 14 	 25 	
 13 	 15 	 25 	
 13 	 16 	 25 	
 13 	 17 	 26 	
 13 	 18 	 26 	
 13 	 19 	 26 	
 13 	 20 	 26 	
 13 	 21 	 27 	
 13 	 22 	 27 	
 13 	 23 	 28 	
 13 	 24 	 28 	
 13 	 25 	 28 	
 13 	 26 	 28 	
 13 	 27 	 28 	
 13 	 28 	 28 	
 13 	 29 	 28 	
 13 	 30 	 29 	
 13 	 31 	 29 	
 13 	 32 	 29 	
 13 	 33 	 29 	
 13 	 34 	 29 	
 13 	 35 	 29 	
 13 	 36 	 29 	
 13 	 37 	 29 	
 13 	 38 	 29 	
 13 	 39 	 29 	
 13 	 40 	 30 	
 13 	 41 	 30 	
 13 	 42 	 30 	
 13 	 43 	 30 	
 13 	 44 	 30 	
 13 	 45 	 30 	
 13 	 46 	 30 	
 13 	 47 	 30 	
 13 	 48 	 30 	
 13 	 49 	 30 	
 13 	 50 	 30 	
 13 	 51 	 30 	
 13 	 52 	 30 	
 13 	 53 	 31 	
 13 	 54 	 31 	
 13 	 55 	 31 	
 13 	 56 	 31 	
 13 	 57 	 31 	
 13 	 58 	 31 	
 13 	 59 	 31 	
 13 	 60 	 31 	
 13 	 61 	 31 	
 13 	 62 	 31 	
 13 	 63 	 31 	
 13 	 64 	 31 	
 13 	 65 	 31 	
 13 	 66 	 31 	
 13 	 67 	 32 	
 13 	 68 	 32 	
 13 	 69 	 32 	
 13 	 70 	 32 	
 13 	 71 	 32 	
 13 	 72 	 32 	
 13 	 73 	 33 	
 13 	 74 	 33 	
 13 	 75 	 33 	
 13 	 76 	 33 	
 13 	 77 	 33 	
 13 	 78 	 33 	
 13 	 79 	 33 	
 13 	 80 	 33 	
 13 	 81 	 33 	
 13 	 82 	 33 	
 13 	 83 	 33 	
 13 	 84 	 33 	
 13 	 85 	 33 	
 13 	 86 	 33 	
 13 	 87 	 33 	
 13 	 88 	 33 	
 13 	 89 	 33 	
 13 	 90 	 33 	
 13 	 91 	 33 	
 13 	 92 	 33 	
 13 	 93 	 33 	
 13 	 94 	 33 	
 13 	 95 	 34 	
 13 	 96 	 34 	
 13 	 97 	 34 	
 13 	 98 	 34 	
 13 	 99 	 34 	
 13 	 100 	 34 	
 13 	 101 	 34 	
 13 	 102 	 34 	
 13 	 103 	 34 	
 13 	 104 	 34 	
 13 	 105 	 34 	
 13 	 106 	 34 	
 13 	 107 	 34 	
 13 	 108 	 34 	
 13 	 109 	 34 	
 13 	 110 	 34 	
 13 	 111 	 34 	
 13 	 112 	 34 	
 13 	 113 	 34 	
 13 	 114 	 34 	
 13 	 115 	 34 	
 13 	 116 	 34 	
 13 	 117 	 34 	
 13 	 118 	 34 	
 13 	 119 	 34 	
 13 	 120 	 34 	
 13 	 121 	 34 	
 14 	 1 	 5 	
 14 	 2 	 7 	
 14 	 3 	 7 	
 14 	 4 	 8 	
 14 	 5 	 10 	
 14 	 6 	 12 	
 14 	 7 	 13 	
 14 	 8 	 13 	
 14 	 9 	 14 	
 14 	 10 	 15 	
 14 	 11 	 16 	
 14 	 12 	 16 	
 14 	 13 	 16 	
 14 	 14 	 16 	
 14 	 15 	 16 	
 14 	 16 	 16 	
 14 	 17 	 16 	
 14 	 18 	 18 	
 14 	 19 	 18 	
 14 	 20 	 20 	
 14 	 21 	 22 	
 14 	 22 	 22 	
 14 	 23 	 22 	
 14 	 24 	 22 	
 14 	 25 	 22 	
 14 	 26 	 22 	
 14 	 27 	 22 	
 14 	 28 	 22 	
 14 	 29 	 22 	
 14 	 30 	 22 	
 14 	 31 	 22 	
 14 	 32 	 23 	
 14 	 33 	 23 	
 14 	 34 	 23 	
 14 	 35 	 23 	
 14 	 36 	 23 	
 14 	 37 	 23 	
 14 	 38 	 23 	
 14 	 39 	 24 	
 14 	 40 	 25 	
 14 	 41 	 26 	
 14 	 42 	 27 	
 14 	 43 	 27 	
 14 	 44 	 27 	
 14 	 45 	 28 	
 14 	 46 	 28 	
 14 	 47 	 28 	
 14 	 48 	 29 	
 14 	 49 	 29 	
 14 	 50 	 29 	
 14 	 51 	 29 	
 14 	 52 	 29 	
 14 	 53 	 29 	
 14 	 54 	 29 	
 14 	 55 	 30 	
 14 	 56 	 30 	
 14 	 57 	 30 	
 14 	 58 	 30 	
 14 	 59 	 30 	
 14 	 60 	 30 	
 14 	 61 	 31 	
 14 	 62 	 32 	
 14 	 63 	 32 	
 14 	 64 	 32 	
 14 	 65 	 32 	
 14 	 66 	 32 	
 14 	 67 	 32 	
 14 	 68 	 32 	
 14 	 69 	 32 	
 14 	 70 	 32 	
 14 	 71 	 32 	
 14 	 72 	 32 	
 14 	 73 	 32 	
 14 	 74 	 32 	
 14 	 75 	 32 	
 14 	 76 	 32 	
 14 	 77 	 33 	
 14 	 78 	 33 	
 14 	 79 	 33 	
 14 	 80 	 33 	
 14 	 81 	 33 	
 14 	 82 	 33 	
 14 	 83 	 33 	
 14 	 84 	 33 	
 14 	 85 	 33 	
 14 	 86 	 33 	
 14 	 87 	 33 	
 14 	 88 	 33 	
 14 	 89 	 33 	
 14 	 90 	 33 	
 14 	 91 	 33 	
 14 	 92 	 33 	
 14 	 93 	 33 	
 14 	 94 	 33 	
 14 	 95 	 33 	
 14 	 96 	 33 	
 14 	 97 	 33 	
 14 	 98 	 33 	
 14 	 99 	 33 	
 14 	 100 	 33 	
 14 	 101 	 33 	
 14 	 102 	 33 	
 14 	 103 	 33 	
 14 	 104 	 34 	
 14 	 105 	 34 	
 14 	 106 	 34 	
 14 	 107 	 34 	
 14 	 108 	 34 	
 14 	 109 	 34 	
 14 	 110 	 34 	
 14 	 111 	 34 	
 14 	 112 	 34 	
 14 	 113 	 34 	
 14 	 114 	 34 	
 14 	 115 	 34 	
 14 	 116 	 34 	
 14 	 117 	 34 	
 14 	 118 	 34 	
 14 	 119 	 34 	
 14 	 120 	 34 	
 14 	 121 	 34 	
 15 	 1 	 4 	
 15 	 2 	 7 	
 15 	 3 	 7 	
 15 	 4 	 13 	
 15 	 5 	 17 	
 15 	 6 	 17 	
 15 	 7 	 18 	
 15 	 8 	 18 	
 15 	 9 	 18 	
 15 	 10 	 19 	
 15 	 11 	 19 	
 15 	 12 	 20 	
 15 	 13 	 20 	
 15 	 14 	 20 	
 15 	 15 	 21 	
 15 	 16 	 21 	
 15 	 17 	 22 	
 15 	 18 	 22 	
 15 	 19 	 22 	
 15 	 20 	 22 	
 15 	 21 	 24 	
 15 	 22 	 24 	
 15 	 23 	 24 	
 15 	 24 	 24 	
 15 	 25 	 25 	
 15 	 26 	 25 	
 15 	 27 	 26 	
 15 	 28 	 26 	
 15 	 29 	 26 	
 15 	 30 	 27 	
 15 	 31 	 28 	
 15 	 32 	 28 	
 15 	 33 	 28 	
 15 	 34 	 29 	
 15 	 35 	 29 	
 15 	 36 	 29 	
 15 	 37 	 29 	
 15 	 38 	 29 	
 15 	 39 	 29 	
 15 	 40 	 29 	
 15 	 41 	 29 	
 15 	 42 	 30 	
 15 	 43 	 30 	
 15 	 44 	 30 	
 15 	 45 	 30 	
 15 	 46 	 30 	
 15 	 47 	 30 	
 15 	 48 	 30 	
 15 	 49 	 30 	
 15 	 50 	 30 	
 15 	 51 	 30 	
 15 	 52 	 30 	
 15 	 53 	 30 	
 15 	 54 	 30 	
 15 	 55 	 30 	
 15 	 56 	 30 	
 15 	 57 	 30 	
 15 	 58 	 30 	
 15 	 59 	 30 	
 15 	 60 	 30 	
 15 	 61 	 30 	
 15 	 62 	 30 	
 15 	 63 	 30 	
 15 	 64 	 31 	
 15 	 65 	 31 	
 15 	 66 	 31 	
 15 	 67 	 31 	
 15 	 68 	 32 	
 15 	 69 	 32 	
 15 	 70 	 32 	
 15 	 71 	 32 	
 15 	 72 	 32 	
 15 	 73 	 32 	
 15 	 74 	 32 	
 15 	 75 	 32 	
 15 	 76 	 32 	
 15 	 77 	 32 	
 15 	 78 	 32 	
 15 	 79 	 32 	
 15 	 80 	 32 	
 15 	 81 	 32 	
 15 	 82 	 32 	
 15 	 83 	 32 	
 15 	 84 	 33 	
 15 	 85 	 33 	
 15 	 86 	 33 	
 15 	 87 	 33 	
 15 	 88 	 33 	
 15 	 89 	 33 	
 15 	 90 	 33 	
 15 	 91 	 33 	
 15 	 92 	 33 	
 15 	 93 	 33 	
 15 	 94 	 33 	
 15 	 95 	 33 	
 15 	 96 	 34 	
 15 	 97 	 34 	
 15 	 98 	 34 	
 15 	 99 	 34 	
 15 	 100 	 34 	
 15 	 101 	 34 	
 15 	 102 	 34 	
 15 	 103 	 34 	
 15 	 104 	 34 	
 15 	 105 	 34 	
 15 	 106 	 34 	
 15 	 107 	 34 	
 15 	 108 	 34 	
 15 	 109 	 34 	
 15 	 110 	 34 	
 15 	 111 	 34 	
 15 	 112 	 34 	
 15 	 113 	 34 	
 15 	 114 	 34 	
 15 	 115 	 34 	
 15 	 116 	 34 	
 15 	 117 	 34 	
 15 	 118 	 34 	
 15 	 119 	 34 	
 15 	 120 	 34 	
 15 	 121 	 34 	
 16 	 1 	 5 	
 16 	 2 	 7 	
 16 	 3 	 9 	
 16 	 4 	 11 	
 16 	 5 	 11 	
 16 	 6 	 12 	
 16 	 7 	 13 	
 16 	 8 	 16 	
 16 	 9 	 16 	
 16 	 10 	 17 	
 16 	 11 	 18 	
 16 	 12 	 19 	
 16 	 13 	 19 	
 16 	 14 	 20 	
 16 	 15 	 21 	
 16 	 16 	 22 	
 16 	 17 	 23 	
 16 	 18 	 24 	
 16 	 19 	 27 	
 16 	 20 	 27 	
 16 	 21 	 27 	
 16 	 22 	 27 	
 16 	 23 	 27 	
 16 	 24 	 28 	
 16 	 25 	 28 	
 16 	 26 	 28 	
 16 	 27 	 28 	
 16 	 28 	 29 	
 16 	 29 	 29 	
 16 	 30 	 29 	
 16 	 31 	 29 	
 16 	 32 	 29 	
 16 	 33 	 29 	
 16 	 34 	 29 	
 16 	 35 	 29 	
 16 	 36 	 30 	
 16 	 37 	 30 	
 16 	 38 	 31 	
 16 	 39 	 31 	
 16 	 40 	 31 	
 16 	 41 	 31 	
 16 	 42 	 31 	
 16 	 43 	 31 	
 16 	 44 	 31 	
 16 	 45 	 32 	
 16 	 46 	 32 	
 16 	 47 	 32 	
 16 	 48 	 32 	
 16 	 49 	 32 	
 16 	 50 	 32 	
 16 	 51 	 32 	
 16 	 52 	 32 	
 16 	 53 	 32 	
 16 	 54 	 32 	
 16 	 55 	 32 	
 16 	 56 	 32 	
 16 	 57 	 32 	
 16 	 58 	 32 	
 16 	 59 	 32 	
 16 	 60 	 32 	
 16 	 61 	 32 	
 16 	 62 	 32 	
 16 	 63 	 32 	
 16 	 64 	 32 	
 16 	 65 	 32 	
 16 	 66 	 32 	
 16 	 67 	 32 	
 16 	 68 	 32 	
 16 	 69 	 32 	
 16 	 70 	 32 	
 16 	 71 	 32 	
 16 	 72 	 32 	
 16 	 73 	 32 	
 16 	 74 	 32 	
 16 	 75 	 32 	
 16 	 76 	 32 	
 16 	 77 	 32 	
 16 	 78 	 32 	
 16 	 79 	 32 	
 16 	 80 	 32 	
 16 	 81 	 33 	
 16 	 82 	 33 	
 16 	 83 	 33 	
 16 	 84 	 33 	
 16 	 85 	 33 	
 16 	 86 	 33 	
 16 	 87 	 33 	
 16 	 88 	 33 	
 16 	 89 	 33 	
 16 	 90 	 33 	
 16 	 91 	 33 	
 16 	 92 	 33 	
 16 	 93 	 33 	
 16 	 94 	 33 	
 16 	 95 	 33 	
 16 	 96 	 33 	
 16 	 97 	 33 	
 16 	 98 	 33 	
 16 	 99 	 33 	
 16 	 100 	 33 	
 16 	 101 	 33 	
 16 	 102 	 33 	
 16 	 103 	 33 	
 16 	 104 	 33 	
 16 	 105 	 33 	
 16 	 106 	 33 	
 16 	 107 	 33 	
 16 	 108 	 33 	
 16 	 109 	 34 	
 16 	 110 	 34 	
 16 	 111 	 34 	
 16 	 112 	 34 	
 16 	 113 	 34 	
 16 	 114 	 34 	
 16 	 115 	 34 	
 16 	 116 	 34 	
 16 	 117 	 34 	
 16 	 118 	 34 	
 16 	 119 	 34 	
 16 	 120 	 34 	
 16 	 121 	 34 	
 17 	 1 	 5 	
 17 	 2 	 8 	
 17 	 3 	 10 	
 17 	 4 	 11 	
 17 	 5 	 13 	
 17 	 6 	 16 	
 17 	 7 	 16 	
 17 	 8 	 18 	
 17 	 9 	 18 	
 17 	 10 	 19 	
 17 	 11 	 19 	
 17 	 12 	 19 	
 17 	 13 	 20 	
 17 	 14 	 20 	
 17 	 15 	 20 	
 17 	 16 	 20 	
 17 	 17 	 20 	
 17 	 18 	 21 	
 17 	 19 	 23 	
 17 	 20 	 23 	
 17 	 21 	 23 	
 17 	 22 	 24 	
 17 	 23 	 25 	
 17 	 24 	 25 	
 17 	 25 	 25 	
 17 	 26 	 25 	
 17 	 27 	 25 	
 17 	 28 	 25 	
 17 	 29 	 25 	
 17 	 30 	 25 	
 17 	 31 	 26 	
 17 	 32 	 27 	
 17 	 33 	 27 	
 17 	 34 	 28 	
 17 	 35 	 28 	
 17 	 36 	 28 	
 17 	 37 	 28 	
 17 	 38 	 29 	
 17 	 39 	 29 	
 17 	 40 	 29 	
 17 	 41 	 30 	
 17 	 42 	 30 	
 17 	 43 	 30 	
 17 	 44 	 30 	
 17 	 45 	 31 	
 17 	 46 	 31 	
 17 	 47 	 31 	
 17 	 48 	 31 	
 17 	 49 	 31 	
 17 	 50 	 31 	
 17 	 51 	 31 	
 17 	 52 	 31 	
 17 	 53 	 31 	
 17 	 54 	 31 	
 17 	 55 	 31 	
 17 	 56 	 32 	
 17 	 57 	 32 	
 17 	 58 	 32 	
 17 	 59 	 32 	
 17 	 60 	 33 	
 17 	 61 	 33 	
 17 	 62 	 33 	
 17 	 63 	 33 	
 17 	 64 	 33 	
 17 	 65 	 33 	
 17 	 66 	 33 	
 17 	 67 	 33 	
 17 	 68 	 33 	
 17 	 69 	 33 	
 17 	 70 	 33 	
 17 	 71 	 33 	
 17 	 72 	 33 	
 17 	 73 	 33 	
 17 	 74 	 33 	
 17 	 75 	 33 	
 17 	 76 	 33 	
 17 	 77 	 33 	
 17 	 78 	 33 	
 17 	 79 	 33 	
 17 	 80 	 33 	
 17 	 81 	 33 	
 17 	 82 	 33 	
 17 	 83 	 34 	
 17 	 84 	 34 	
 17 	 85 	 34 	
 17 	 86 	 34 	
 17 	 87 	 34 	
 17 	 88 	 34 	
 17 	 89 	 34 	
 17 	 90 	 34 	
 17 	 91 	 34 	
 17 	 92 	 34 	
 17 	 93 	 34 	
 17 	 94 	 34 	
 17 	 95 	 34 	
 17 	 96 	 34 	
 17 	 97 	 34 	
 17 	 98 	 34 	
 17 	 99 	 34 	
 17 	 100 	 34 	
 17 	 101 	 34 	
 17 	 102 	 34 	
 17 	 103 	 34 	
 17 	 104 	 34 	
 17 	 105 	 34 	
 17 	 106 	 34 	
 17 	 107 	 34 	
 17 	 108 	 34 	
 17 	 109 	 34 	
 17 	 110 	 34 	
 17 	 111 	 34 	
 17 	 112 	 34 	
 17 	 113 	 34 	
 17 	 114 	 34 	
 17 	 115 	 34 	
 17 	 116 	 34 	
 17 	 117 	 34 	
 17 	 118 	 34 	
 17 	 119 	 34 	
 17 	 120 	 34 	
 17 	 121 	 34 	
 18 	 1 	 3 	
 18 	 2 	 3 	
 18 	 3 	 5 	
 18 	 4 	 8 	
 18 	 5 	 10 	
 18 	 6 	 13 	
 18 	 7 	 14 	
 18 	 8 	 16 	
 18 	 9 	 16 	
 18 	 10 	 17 	
 18 	 11 	 17 	
 18 	 12 	 17 	
 18 	 13 	 18 	
 18 	 14 	 19 	
 18 	 15 	 20 	
 18 	 16 	 20 	
 18 	 17 	 21 	
 18 	 18 	 22 	
 18 	 19 	 22 	
 18 	 20 	 22 	
 18 	 21 	 25 	
 18 	 22 	 25 	
 18 	 23 	 26 	
 18 	 24 	 27 	
 18 	 25 	 28 	
 18 	 26 	 28 	
 18 	 27 	 28 	
 18 	 28 	 29 	
 18 	 29 	 29 	
 18 	 30 	 29 	
 18 	 31 	 29 	
 18 	 32 	 29 	
 18 	 33 	 29 	
 18 	 34 	 29 	
 18 	 35 	 30 	
 18 	 36 	 30 	
 18 	 37 	 30 	
 18 	 38 	 30 	
 18 	 39 	 30 	
 18 	 40 	 30 	
 18 	 41 	 30 	
 18 	 42 	 30 	
 18 	 43 	 30 	
 18 	 44 	 30 	
 18 	 45 	 30 	
 18 	 46 	 30 	
 18 	 47 	 30 	
 18 	 48 	 30 	
 18 	 49 	 30 	
